brachial_waveform,dc_cuff_pressure,cuff_pressure_oscillations
71.9221466069684,148.332805783841,-0.358763473786526
71.9089538643041,148.323105661675,-0.35586592265754
71.9273966828012,148.313409793762,-0.352357190098635
71.9810006586089,148.303718217065,-0.348227048829408
72.0732754513501,148.29403096831,-0.34346676170944
72.2076773093718,148.284348083983,-0.338069133412651
72.3875703965414,148.274669600333,-0.332028557644034
72.6161874124223,148.26499555337,-0.325341059630616
72.8965900293218,148.255325978865,-0.318004333630005
73.2316296932491,148.24566091235,-0.310017775213236
73.6239093502479,148.236000389118,-0.30138250809399
74.0757466640536,148.226344444222,-0.292101405293729
74.5891392850786,148.216693112475,-0.28217910445195
75.1657327141712,148.207046428453,-0.271622017112524
75.8067912775584,148.197404426487,-0.260438331840874
76.513172692194,148.187767140671,-0.248638011052259
77.2853066538843,148.178134604859,-0.236232781458481
78.1231778246997,148.168506852663,-0.223236118068602
79.0263135321679,148.158883917455,-0.209663221708443
79.9937764217731,148.149265832366,-0.195530990053477
81.0241622278885,148.139652630287,-0.180857982200011
82.1156027482815,148.130044343868,-0.165664376830039
83.2657740258001,148.120441005517,-0.149971924055741
84.4719096598286,148.110842647403,-0.13380389106011
85.7308190915222,148.101249301454,-0.117185001680401
87.0389106323474,148.091660999355,-0.100141370111003
88.3922189364146,148.082077772552,-0.0827004289317103
89.7864365546036,148.072499652249,-0.0648908516961454
91.2169491534565,148.062926669409,-0.0467424703432443
92.6788739350381,148.053358854755,-0.0282861877219296
94.1671007560715,148.043796238768,-0.00955388554539234
95.6763354160605,148.034238851687,0.00942167188360063
97.2011445649627,148.024686723512,0.0286069378113903
98.7360016711179,148.015139884,0.0479676866491622
100.275333489174,148.005598362671,0.0674691206585226
101.813566475133,147.996062188799,0.0870759792811844
103.345172610795,147.98653139142,0.106752650670378
104.864714122178,147.97700599933,0.126463284966948
106.366886605387,147.967486041082,0.146171908850574
107.846560108252,147.95797154499,0.165842540886214
109.298817756005,147.948462539125,0.185439307177838
110.718991553571,147.938959051319,0.204926556835701
112.102695044549,147.929461109163,0.224268976760025
113.445852556611,147.919968740007,0.243431705242905
114.744724813842,147.910481970961,0.262380443891697
115.995930747426,147.901000828894,0.281081567381153
117.196465386406,147.891525340435,0.29950223054815
118.343713759366,147.882055531973,0.317610472352223
119.435460785351,147.872591429656,0.335375316237122
120.469897177912,147.863133059394,0.352766866443497
121.445621429209,147.853680446855,0.369756399840264
122.36163798148,147.844233617471,0.386316452862543
123.217351730324,147.834792596432,0.402420903166959
124.012559037913,147.825357408688,0.418045045640838
124.747435464382,147.815928078952,0.433165662430073
125.422520452113,147.806504631697,0.447761086681244
126.038699220648,147.797087091157,0.461811259726458
126.597182149517,147.787675481328,0.475297781474302
127.09948194243,147.778269825967,0.488203953806729
127.547388878786,147.768870148591,0.500514816819526
