brachial_waveform,dc_cuff_pressure,cuff_pressure_oscillations
80.3836796984178,143.211820374968,-0.16139732452667
80.3603812388434,143.203620175487,-0.160425134663879
80.3669758036511,143.195418979383,-0.159261627866281
80.4064444079801,143.187216822682,-0.157900791666638
80.4817025226302,143.179013741282,-0.156337125188434
80.5955682073587,143.170809770949,-0.154565666612492
80.75073018481,143.162604947319,-0.152582018307612
80.9497162735044,143.154399305894,-0.15038236947972
81.1948626036659,143.146192882045,-0.147963516208229
81.4882840379823,143.13798571101,-0.145322878753341
81.8318462105299,143.129777827892,-0.1424585160338
82.2271395810228,143.12156926766,-0.139369137191035
82.6754558783163,143.113360065148,-0.136054110172582
83.1777672769618,143.105150255056,-0.132513467285147
83.7347086140121,143.096939871944,-0.128747907685441
84.3465629109065,143.088728950239,-0.124758796794996
85.0132504180301,143.080517524228,-0.120548162643172
85.7343213485302,143.072305628062,-0.11611868916045
86.508952414362,143.064093295752,-0.111473706461585
87.3359472226016,143.055880561171,-0.106617178175066
88.2137405351179,143.04766745805,-0.101553685891541
89.1404063410241,143.039454019982,-0.0962884108193506
90.1136696400983,143.031240280418,-0.0908271127499958
91.1309217875243,143.023026272668,-0.0851761064505192
92.189239206543,143.014812029898,-0.0793422356133296
93.2854052363856,143.006597585135,-0.0733328445071245
94.41593484847,142.998382971258,-0.0671557474852919
95.5771019344711,142.990168221008,-0.0608191965204503
96.7649688456049,142.981953366976,-0.0543318469455351
97.9754178433041,142.973738441611,-0.0477027215928869
99.2041841072554,142.965523477217,-0.0409411735329905
100.446889937271,142.957308505952,-0.0340568476236642
101.699079780402,142.949093559826,-0.0270596410884409
102.956255713812,142.940878670703,-0.0199596633494443
104.213913017066,142.9326638703,-0.0127671953450713
105.467575474369,142.924449190187,-0.00549264856611865
106.712830057813,142.916234661784,0.00185347595448023
107.945360656423,142.908020316362,0.00926062846343859
109.160980532555,142.899806185044,0.0167182508876994
110.355663206722,142.891592298802,0.0242158165851316
111.52557149411,142.883378688459,0.0317428692226331
112.66708444061,142.875165384686,0.0392890605668941
113.77682193313,142.866952418004,0.0468441869829477
114.851666787627,142.858739818781,0.0543982244472104
115.888784148577,142.850527617235,0.0619413618946893
116.885638064768,142.84231584343,0.069464032734093
117.840005138061,142.834104527276,0.0769569443794871
118.749985173514,142.825893698534,0.0844111056627218
119.614008790636,142.817683386806,0.0918178520069905
120.430841986184,142.809473621543,0.0991688682584044
121.199587668583,142.801264432042,0.106456209089279
121.919684212488,142.793055847441,0.113672316903875
122.590901109154,142.784847896727,0.120810037194644
123.213331813792,142.776640608728,0.127862631314649
123.787383915045,142.768434012117,0.134823786649683
124.31376677388,142.76022813541,0.141687624191616
124.793476799661,142.752023006966,0.148448703532455
125.227780549841,142.743818654988,0.155102025316464
125.618195856597,142.735615107518,0.161643031205164
125.966471198784,142.727412392443,0.168067601427118
126.274563550728,142.719210537489,0.174372050000713
126.54461495059,142.711009570224,0.180553117733507
126.778928040137,142.702809518056,0.186607963115783
126.979940834648,142.694610408234,0.192534151238496
127.150200986106,142.686412267844,0.198329640876563
127.292339804571,142.678215123814,0.203992769887412
127.409046301363,142.67001900291,0.209522239081845
127.503041513294,142.661823931735,0.214917094729766
127.577053359674,142.653629936732,0.22017670986728
127.633792273338,142.64543704418,0.225300764574168
127.675927833669,142.637245280198,0.23028922539203
127.706066613887,142.629054670739,0.235142324053465
127.726731436826,142.620865241597,0.239860535691655
127.740342213295,142.612677018399,0.244444556697574
127.749198515121,142.604490026611,0.248895282388824
127.755464011338,142.596304291532,0.253213784649713
127.761152871172,142.588119838299,0.257401289696749
127.768118211752,142.579936691882,0.261459156117272
127.778042642487,142.571754877089,0.265388853321627
127.792430931988,142.56357441856,0.269191940541228
127.812604797858,142.55539534077,0.272870046496035
127.839699794819,142.547217668029,0.276424849845741
127.874664252853,142.53904142448,0.279858060529101
127.918260194576,142.530866634101,0.283171402085763
127.971066140252,142.522693320701,0.28636659504448
128.03348168991,142.514521507925,0.289445341451012
128.105733755222,142.506351219249,0.292409310598285
128.187884299121,142.498182477982,0.295260126010618
128.279839428746,142.490015307265,0.297999353723159
128.381359677216,142.481849730073,0.300628491887018
128.492071301816,142.47368576921,0.303148961720224
128.611478420557,142.465523447313,0.305562099814412
128.738975805591,142.45736278685,0.307869151797261
128.873862150661,142.449203810119,0.310071267341146
129.015353630687,142.441046539251,0.312169496499298
129.162597574753,142.432890996205,0.314164787341979
129.314686079069,142.424737202772,0.316057984856915
129.470669393796,142.416585180574,0.317849831070354
129.629568926717,142.408434951059,0.319540966337819
129.790389717475,142.400286535509,0.321131931746804
129.952132248201,142.392139955032,0.322623172567373
130.113803469778,142.383995230565,0.324015042680855
130.274426937441,142.375852382876,0.325307809911614
130.433051964771,142.36771143256,0.32650166218215
130.588761721137,142.359572400039,0.327596714407636
130.740680214159,142.351435305566,0.328593016042397
130.887978115589,142.343300169218,0.329490559187954
131.029877406089,142.335167010903,0.330289287170155
131.165654831552,142.327035850356,0.330989103491691
131.294644180741,142.318906707137,0.331589881066007
131.416237410934,142.310779600634,0.332091471639169
131.529884664725,142.302654550063,0.332493715307654
131.635093236979,142.294531574465,0.332796450042183
131.731425565715,142.286410692707,0.332999521130536
131.818496334266,142.278291923483,0.33310279045574
131.895968783994,142.270175285312,0.333106145529933
131.963550347101,142.262060796541,0.333009508208598
132.02098771736,142.253948475341,0.332812843014511
132.068061483033,142.245838339707,0.332516165005795
132.104580450604,142.237730407463,0.332119547127719
132.13037579049,142.229624696256,0.331623126993534
132.14529513647,142.221521223558,0.331027113045542
132.149196769521,142.213420006665,0.330331790053797
132.14194401385,142.205321062701,0.329537523916084
132.123399968394,142.197224408611,0.328644765729164
132.093422690699,142.189130061166,0.327654055107439
132.051860941953,142.181038036961,0.326566022731461
131.998550592012,142.172948352417,0.325381392114987
131.933311771601,142.164861023777,0.324100980586035
131.85594684563,142.156776067108,0.322725699484514
131.766239266801,142.148693498304,0.321256553586707
131.66395335279,142.140613333078,0.319694639774923
131.548835013476,142.132535586972,0.318041144978868
131.420613437313,142.124460275349,0.31629734342352
131.279003728277,142.116387413394,0.314464593226321
131.123710467092,142.108317016119,0.312544332394198
130.954432152948,142.100249098358,0.310538074278219
130.770866464919,142.092183674768,0.308447402550341
130.572716266136,142.084120759831,0.306273965772651
130.359696258655,142.07606036785,0.304019471634421
130.131540183232,142.068002512953,0.301685680936127
129.888008446102,142.059947209092,0.299274401402092
129.628896044404,142.051894470039,0.296787481404621
129.354040653478,142.043844309392,0.294226803682218
129.063330732855,142.035796740572,0.291594279132766
128.756713503595,142.027751776822,0.288891840759479
128.434202647856,142.019709431208,0.286121437842945
