brachial_waveform,dc_cuff_pressure,cuff_pressure_oscillations
61.0970583881101,209.792917218588,-0.0441761377241724
61.0579681983127,209.793257882471,-0.0422816494960728
61.0689540591774,209.793594731809,-0.0403386788124611
61.135792161594,209.79392775858,-0.0383527127346989
61.2642259153087,209.794256954825,-0.0363294540797323
61.4599071294171,209.794582312651,-0.0342747894740844
61.7283356520097,209.794903824228,-0.0321947561551172
62.0747982105788,209.795221481793,-0.0300955076749639
62.5043072348185,209.795535277648,-0.0279832786694556
63.0215404715935,209.795845204159,-0.025864348860644
63.6307822169797,209.796151253758,-0.0237450064669072
64.3358669914094,209.796453418942,-0.0216315111988817
65.1401264703854,209.796751692274,-0.0195300570224411
66.0463404546188,209.797046066383,-0.0174467348715477
67.0566926199196,209.797336533963,-0.0153874954940051
68.1727317292585,209.797623087774,-0.0133581126119199
69.3953389180543,209.797905720643,-0.0113641465761471
70.7247015801575,209.798184425462,-0.00941090869035545
72.1602942877806,209.79845919519,-0.00750342637588105
73.7008670756755,209.798730022853,-0.00564640934343719
75.3444413105007,209.798996901544,-0.00384421693202638
77.0883132531175,209.799259824421,-0.00210082676895423
78.9290653072339,209.799518784712,-0.000419804897542734
80.8625848350703,209.79977377571,0.00119572248908728
82.8840903121367,209.800024790776,0.00274309557895395
84.9881644911821,209.800271823339,0.00422014561768726
87.1687941519483,209.800514866895,0.00562521762206142
89.4194159301711,209.80075391501,0.00695719103317187
91.7329676474868,209.800988961314,0.00821549822282145
94.1019445042564,209.801219999509,0.00940014077720144
96.5184594501349,209.801447023362,0.0105117034918283
98.9743070123827,209.80167002671,0.0115513660209612
101.461029838944,209.801889003457,0.0125209121335095
103.96998720137,209.802103947577,0.0134227365358058
106.492424700677,209.802314853109,0.0142598492294634
109.01954442608,209.802521714161,0.0150358773796283
111.542574831049,209.802724524913,0.015755064675047
114.052839612597,209.802923279608,0.0164222681663609
116.541824907261,209.80311797256,0.0170429525728571
119.001244150618,209.803308598152,0.0176231820505706
121.423099985756,209.803495150833,0.0181696094162475
123.799742649505,209.803677625122,0.0186894628224691
126.123924312879,209.803856015609,0.0191905298795873
128.388848903768,209.804030316948,0.019681139220516
130.588216995,209.804200523865,0.0201701395053824
132.716265399314,209.804366631153,0.0206668758649611
134.767801174006,209.804528633676,0.0211811637848738
136.738229801603,209.804686526363,0.0217232604366992
138.623577378298,209.804840304217,0.0223038334672471
140.420506708438,209.804989962304,0.022933927263221
142.126327270402,209.805135495764,0.0236249267153455
143.738999085963,209.805276899803,0.0243885185139291
145.257130590871,209.805414169698,0.0252366500169323
146.679970667969,209.805547300794,0.0261814857420986
148.007395064813,209.805676288504,0.027235361546701
149.239887474693,209.805801128313,0.0284107365719975
150.378515612595,209.805921815773,0.0297201430445122
151.424902665454,209.806038346505,0.0311761340426011
152.381194538736,209.8061507162,0.0327912293541292
153.250023358385,209.806258920618,0.0345778595691581
154.034467718139,209.806362955589,0.0365483085699771
154.738010186687,209.806462817011,0.0387146545993339
155.36449260684,209.806558500852,0.0410887101061157
155.918069729719,209.806650003151,0.0436819605858104
156.403161730877,209.806737320016,0.0465055026507488
156.824406152212,209.806820447623,0.0495699815822625
157.186609803738,209.80689938222,0.0528855286333351
157.494701142738,209.806974120123,0.0564616983657231
157.75368362505,209.807044657718,0.0603074063194459
157.968590494596,209.807110991462,0.0644308673244761
158.144441443309,209.80717311788,0.068839534773984
158.286201535023,209.807231033567,0.0735400411852084
158.398742744414,209.807284735188,0.0785381403776584
158.486808416483,209.807334219478,0.0838386515986723
158.554980904232,209.807379483242,0.0894454059233482
158.607652592637,209.807420523353,0.0953611952497057
158.649000466439,209.807457336756,0.101587724201056
158.682964328105,209.807489920465,0.108125565236456
158.713228721092,209.807518271563,0.114974117257256
158.743208563054,209.807542387204,0.122131567983561
158.776038444384,209.807562264612,0.129594860359162
158.814565500388,209.80757790108,0.137359663227399
158.861345721137,209.807589293972,0.145420346503594
158.91864352237,209.807596440722,0.153769961052098
158.988434364426,209.807599338834,0.162400223457572
159.072410174513,209.807597985882,0.171301505860674
159.171987300992,209.807592379511,0.180462831007633
159.288316707033,209.807582517436,0.189871872641204
159.422296095276,209.807568397442,0.199514961337203
159.57458364502,209.807550017385,0.209377095866227
