brachial_waveform,dc_cuff_pressure,cuff_pressure_oscillations
68.9400838952975,178.756011246539,-0.985731123606789
68.9467879372305,178.746970846955,-0.962405285556463
68.9880002970983,178.737942006725,-0.938660420545518
69.0673955833524,178.728924808766,-0.914506161414386
69.1886000573128,178.719919335464,-0.889953850482267
69.3551520242673,178.71092566867,-0.865016556774156
69.5704615311878,178.701943889698,-0.83970908331483
69.8377698657676,178.692974079321,-0.814047964402144
70.1601093742324,178.684016317771,-0.788051452828511
70.5402641300135,178.675070684734,-0.761739497076173
70.9807319910502,178.666137259352,-0.735133708568245
71.4836885795982,178.657216120215,-0.708257319113268
72.0509537045722,178.648307345362,-0.681135128735916
72.6839607224755,178.639411012278,-0.653793444140199
73.3837292989925,178.630527197892,-0.626260008103988
74.1508419898895,178.621655978572,-0.598563920154397
74.9854250080382,178.612797430126,-0.570735548922576
75.8871334845587,178.603951627801,-0.542806436623183
76.8551414679571,178.595118646273,-0.514809196148191
77.8881368373906,178.586298559655,-0.486777401306281
78.9843212364806,178.577491441487,-0.458745470777642
80.1414150638632,178.568697364735,-0.430748546389371
81.3566674871708,178.559916401795,-0.402822366348708
82.626871379447,178.551148624481,-0.375003134099983
83.9483830121402,178.542394104031,-0.347327383496314
85.317146277827,178.533652911102,-0.319831840998666
86.7287211596955,178.524925115767,-0.2925532856327
88.1783161144333,178.516210787514,-0.265528407447836
89.6608239911132,178.507509995245,-0.238793665232941
91.1708610712507,178.498822807274,-0.212385144248819
92.7028087844365,178.490149291323,-0.186338414739208
94.2508576297679,178.48148951452,-0.160688391979049
95.8090528156194,178.472843543401,-0.135469198611617
97.3713411190231,178.464211443904,-0.110714030014576
98.9316184608246,178.455593281368,-0.0864550234193341
100.483777693394,178.446989120533,-0.0627231314881495
102.021756103463,178.438399025535,-0.0395480010293981
103.539582143177,178.429823059907,-0.0169578575031691
105.03142091753,178.421261286578,0.00502060406300381
106.491617976018,178.412713767867,0.0263623211650288
107.914740980915,178.404180565486,0.0470439583772132
109.295618854072,178.395661740536,0.0670439938734868
110.629378038487,178.387157353506,0.0863427974656238
