brachial_waveform,dc_cuff_pressure,cuff_pressure_oscillations
66.0470838061346,172.620242055557,-0.134016216978089
66.0436640061434,172.61257659032,-0.131387334162713
66.0765200457233,172.604905056876,-0.128442960088948
66.1487368506573,172.597227500166,-0.125183001248242
66.2632803040859,172.5895439651,-0.121608143666142
66.4229625630409,172.581854496551,-0.117719850855431
66.6304081447518,172.574159139363,-0.113520359762788
66.8880213085054,172.566457938341,-0.109012674750973
67.1979552530173,172.558750938253,-0.104200559662837
67.5620836328496,172.551038183831,-0.0990885280172995
67.9819748703602,172.543319719768,-0.0936818313910559
68.4588697021344,172.535595590714,-0.0879864460429929
68.9936623510993,172.52786584128,-0.0820090578412102
69.5868856580313,172.520130516033,-0.0757570455551535
70.2387004396924,172.512389659499,-0.0692384625776478
70.9488892666116,172.504643316157,-0.0624620171436122
71.7168547732265,172.49689153044,-0.0554370511139494
72.5416225287216,172.489134346735,-0.0481735173945394
73.4218484105601,172.481371809382,-0.0406819560614513
74.3558303366299,172.47360396267,-0.0329734692644411
75.3415241283411,172.465830850839,-0.025059694981526
76.3765631981701,172.458052518076,-0.0169527796979641
77.4582816831907,172.450269008519,-0.00866535008330917
78.5837405831131,172.442480366249,-0.000210483740400913
79.7497564091774,172.434686635294,0.00839832089981284
80.952931810619,172.426887859628,0.0171471754638085
82.189687619757,172.419084083168,0.0260218332277571
83.4562957460167,172.411275349771,0.0350077213432011
84.7489123537386,172.403461703238,0.04408997362317
86.0636107780009,172.39564318731,0.0532534638161888
87.396413665646,172.387819845668,0.0624828392961032
88.7433238734211,172.37999172193,0.071762555096147
90.1003537095436,172.372158859652,0.0810769082162064
91.4635521669478,172.364321302326,0.0904100721327685
92.829029863886,172.35647909338,0.0997461314415871
94.1929814782614,172.348632276176,0.109069116563636
95.5517055338357,172.340780894009,0.118363038445452
96.9016214669854,172.332924990108,0.127611923185481
98.2392839698382,172.325064607632,0.136799846518568
99.5613946676001,172.317199789671,0.145910968091192
100.864811243251,172.309330579244,0.154929565460549
102.146554170461,172.301457019301,0.163840067751057
103.403811254747,172.293579152718,0.172627088902311
104.633940213045,172.285697022299,0.18127546044299
105.834469542702,172.277810670772,0.189770263725697
107.003097942621,172.269920140794,0.198096861558219
108.137692552136,172.262025474942,0.206240929167192
109.236286267985,172.254126715719,0.214188484430767
110.297074387168,172.24622390555,0.22192591731745
111.31841080483,172.238317086778,0.22944001846901
112.2988039729,172.230406301671,0.236718006866095
113.236912798479,172.222491592412,0.243747556516078
114.131542632282,172.214573001105,0.250516822103627
114.981641467729,172.20665056977,0.257014463545582
115.786296441438,172.198724340344,0.263229669392993
116.544730696301,172.190794354678,0.269152179024541
117.256300639589,172.182860654539,0.274772303577164
117.920493600917,172.174923281607,0.280080945561445
118.536925869166,172.166982277476,0.285069617111278
119.105341064054,172.159037683649,0.289730456819492
119.62560877785,172.151089541542,0.294056245113472
120.09772340612,172.143137892479,0.298040418127449
120.521803073868,172.135182777694,0.301677080030928
120.898088554964,172.12722423833,0.304961013775808
121.22694207841,172.119262315436,0.307887690228059
121.50884591459,172.111297049968,0.310453275653318
121.744400638086,172.103328482789,0.312654637529557
121.934322970463,172.095356654666,0.314489348663913
122.079443116304,172.087381606269,0.315955689594974
122.180701518031,172.079403378173,0.317052649266122
122.239144969066,172.071422010854,0.317779923960087
122.255922040172,172.063437544692,0.318137914489469
122.232277789706,172.055450019964,0.318127721642793
122.169547744645,172.04745947685,0.317751139890552
122.069151155297,172.039465955426,0.317010649360905
121.932583542406,172.031469495668,0.315909406100164
121.761408570722,172.02347013745,0.314451230639151
121.557249297892,172.01546792054,0.312640594892782
121.321778861341,172.007462884604,0.310482607426952
121.056710678302,171.999455069203,0.307982997133731
120.763788245027,171.991444513791,0.305148095363028
120.444774630274,171.983431257715,0.301984816566155
120.10144176547,171.975415340217,0.298500637513908
119.735559639554,171.967396800427,0.294703575158969
119.348885510565,171.959375677369,0.290602163219351
118.943153248456,171.951352009956,0.286205427566463
118.52006292446,171.943325836988,0.281522860507968
118.081270761461,171.935297197157,0.276564394062054
117.628379557231,171.92726612904,0.271340372325898
117.162929688161,171.9192326711,0.265861523046751
116.686390795449,171.911196861689,0.260138928509186
116.200154248724,171.903158739041,0.254183995856403
115.705526473989,171.895118341277,0.248008426966962
115.203723223618,171.8870757064,0.241624188011038
114.695864856164,171.879030872296,0.235043478811946
114.182972682816,171.870983876736,0.228278702139523
113.665966425591,171.862934757369,0.221342433061648
113.145662819531,171.854883551726,0.214247388478822
112.622775377276,171.846830297221,0.20700639696425
112.097915319659,171.838775031145,0.199632369028103
111.571593660587,171.830717790667,0.192138267919782
111.044224419304,171.822658612838,0.184537081075989
110.516128918326,171.814597534583,0.176841792315311
109.987541111654,171.806534592707,0.169065354871958
109.458613875159,171.798469823888,0.161220665352323
108.929426179481,171.790403264683,0.153320538688307
108.399991055243,171.78233495152,0.145377684151075
107.870264250678,171.774264920705,0.13740468247827
107.340153473045,171.766193208414,0.129413964156834
106.809528097466,171.758119850698,0.121417788892689
106.278229220251,171.75004488348,0.113428226287782
105.746079928318,171.741968342554,0.105457137734394
105.212895651872,171.733890263583,0.097516159526502
104.678494464162,171.725810682102,0.089616687178196
104.142707189913,171.717729633515,0.0817698609300396
103.605387183514,171.709647153095,0.0739865524156808
103.06641963954,171.701563275981,0.0662773524531757
102.525730302106,171.693478037182,0.058652559918341
101.983293445961,171.685391471574,0.0511221716510667
101.439139011093,171.677303613895,0.0436958733398981
100.893358783693,171.669214498754,0.0363830313253477
100.346111529357,171.661124160621,0.0291926852583272
99.7976269992327,171.653032633831,0.0221335415468426
99.2482087461184,171.644939952582,0.0152139675217514
98.6982357050171,171.636846150938,0.00844198625102947
98.1481625112162,171.628751262821,0.00182527193168952
97.5985185483682,171.620655322017,-0.00462885421077566
97.0499057391754,171.612558362172,-0.0109134275838366
96.5029951117397,171.604460416793,-0.0170218435160033
95.9585221949206,171.596361519247,-0.0229478602336711
95.417281315469,171.58826170276,-0.0286856015843146
94.8801188876702,171.580161000418,-0.0342295595581272
94.3479258022285,171.572059445163,-0.0395745966539036
93.8216290349064,171.563957069797,-0.0447159481280027
93.3021826068744,171.55585390698,-0.0496492241577876
92.7905580378146,171.547749989225,-0.0543704119432459
92.2877344394735,171.539645348905,-0.0588758777627437
91.794688401483,171.531540018248,-0.0631623689912773
91.3123838228421,171.523434029337,-0.0672270160822891
90.841761841557,171.51532741411,-0.071067334507152
90.3837310117142,171.507220204359,-0.0746812266397134
89.9391578718085,171.49911243173,-0.078066983566714
89.508858040497,171.491004127722,-0.0812232867983963
89.0935879660558,171.482895323687,-0.0841492098472773
88.6940374436414,171.47478605083,-0.0868442196370812
88.3108230000792,171.466676340207,-0.0893081776984778
87.9444822296159,171.458566222726,-0.0915413411037629
87.5954691463089,171.450455729147,-0.0935443630890872
87.2641505999708,171.442344890077,-0.0953182933102426
86.9508037832626,171.434233735977,-0.0968645776762675
86.6556148380793,171.426122297155,-0.0981850577040782
86.378678550196,171.418010603769,-0.0992819693368962
86.1199991026952,171.409898685827,-0.100157941169355
85.879491841324,171.401786573181,-0.100815992022786
85.6569859889694,171.393674295537,-0.101259527815265
85.4522282321654,171.385561882442,-0.101492337672616
85.2648870902876,171.377449363296,-0.101518589228748
85.0945579681743,171.36933676734,-0.10134282306665
84.9407687856187,171.361224123666,-0.100969946254994
84.8029860726986,171.353111461208,-0.100405224939676
84.6806214182333,171.344998808747,-0.0996542759545014
84.5730381596247,171.33688619491,-0.0987230574205961
84.4795582056682,171.328773648167,-0.0976178583097623
84.3994688894196,171.320661196831,-0.0963452869529684
84.3320297557296,171.312548869062,-0.0949122584813457
84.2764791974344,171.304436692862,-0.0933259811935925
84.2320408650532,171.296324696074,-0.0915939418505196
84.1979297865998,171.288212906389,-0.0897238899045945
84.1733581460851,171.280101351335,-0.0877238206796949
84.1575406808347,171.271990058287,-0.0856019575237555
84.1496996684508,171.263879054458,-0.0833667329645283
84.1490694839051,171.255768366905,-0.0810267689061716
84.1549007158027,171.247658022527,-0.0785908559117786
84.1664638382195,171.239548048061,-0.0760679316241747
84.1830524405587,171.231438470087,-0.0734670583842931
84.2039860225211,171.223329315026,-0.0707974001131218
84.2286123645768,171.215220609136,-0.0680681985295493
84.2563094864172,171.207112378517,-0.0652887487823679
84.2864872069695,171.199004649108,-0.0624683745801847
84.3185883199242,171.190897446687,-0.0596164029080007
84.3520893986854,171.18279079687,-0.0567421384237086
84.3865012445981,171.174684725114,-0.0538548376317097
84.4213689925846,171.166579256711,-0.0509636829342264
84.4562718891399,171.158474416794,-0.0480777566636751
84.4908227590053,171.150370230332,-0.0452060152016441
84.5246671785378,171.142266722133,-0.0423572632915875
84.5574823755138,171.134163916842,-0.0395401286532858
84.5889758766483,171.12606183894,-0.0367630370074431
84.6188839255488,171.117960512747,-0.0340341876184808
84.6469696954605,171.109859962418,-0.0313615294626712
84.673021323308,171.101760211947,-0.0287527381272247
