brachial_waveform,dc_cuff_pressure,cuff_pressure_oscillations
81.0083869774588,202.602255687472,-0.132560645981147
80.9106207356068,202.600319994975,-0.126846808128404
80.8682111489646,202.598386769745,-0.121070305838494
80.8873645445273,202.596456010854,-0.115242185904663
80.9741603791187,202.594527717366,-0.109373324769809
81.134480227754,202.592601888335,-0.103474397864661
81.3739360493798,202.590678522809,-0.0975558498832492
81.6977987097128,202.588757619825,-0.0916278661039137
82.1109277783799,202.586839178413,-0.085700344863413
82.6177036402803,202.584923197596,-0.0797828712899939
83.221962967936,202.583009676386,-0.0738846923985243
83.9269385908988,202.58109861379,-0.0680146936470871
84.7352047681681,202.579190008804,-0.0621813770498859
85.6486288186165,202.57728386042,-0.0563928409359005
86.6683299921817,202.575380167619,-0.0506567614363733
87.7946463720176,202.573478929373,-0.0449803757768665
89.0271104869722,202.571580144648,-0.0393704674414416
90.3644341874503,202.569683812401,-0.0338333532677617
91.8045031987243,202.567789931581,-0.0283748725229881
93.3443816166453,202.565898501129,-0.0230003780015507
94.9803264537555,202.564009519978,-0.0177147291773761
96.7078121813747,202.562122987052,-0.012522287434872
98.5215650481944,202.560238901268,-0.00742691339459763
100.415606791919,202.558357261533,-0.00243196634067831
102.383307201965,202.556478066748,0.00245969425276475
104.417444842724,202.554601315802,0.00724570510983484
106.510275112486,202.55272700758,0.0119241934814971
108.653604695534,202.550855140956,0.0164937694534569
110.838871365657,202.548985714795,0.0209535162858161
113.057228018836,202.547118727955,0.0253029788510788
115.299629751291,202.545254179285,0.0295421502510068
117.556922756925,202.543392067622,0.0336714567061238
119.819933796433,202.541532391799,0.037691740823643
122.079558990079,202.539675150635,0.0416042433595991
124.326850708127,202.537820342943,0.04541058359842
126.553101376914,202.535967967525,0.0491127384777232
128.749923082984,202.534118023174,0.0527130205876663
130.909321940197,202.532270508672,0.0562140551729217
133.02376628242,202.530425422792,0.0596187562617378
135.086247854798,202.528582764297,0.0629303020411207
137.090335297757,202.526742531939,0.0661521095903303
139.030219348391,202.524904724458,0.0692878090768312
140.900749322266,202.523069340585,0.0723412175096401
142.697460583007,202.521236379038,0.0753163121349039
144.416592854539,202.519405838525,0.0782172035480135
146.055099378042,202.517577717743,0.0810481085863141
147.610647058944,202.515752015375,0.0838133230572435
149.08160788541,202.513928730094,0.0865171943490624
150.467042026418,202.51210786056,0.0891640939656143
151.766673133278,202.51028940542,0.0917583900229802
152.980856472322,202.508473363308,0.0943044197447246
154.110540607624,202.506659732847,0.0968064619939678
155.157223429812,202.504848512647,0.0992687098850308
156.122903388582,202.503039701303,0.101695243524897
157.01002683088,202.5012332974,0.104090002944866
157.821432372773,202.499429299506,0.10645676129491
158.560293240856,202.497627706177,0.108799098386726
159.230058509885,202.495828515956,0.111120374685828
159.834394139106,202.494031727371,0.113423705867817
160.377124672592,202.492237338934,0.11571193806895
160.862176420215,202.490445349145,0.117987623975644
161.293522876798,202.488655756487,0.120252999911206
161.675133067904,202.486868559428,0.122509964090119
162.010923432536,202.485083756421,0.124760056220261
162.304713766907,202.483301345901,0.127004438640871
162.560187661438,202.48152132629,0.12924387918864
162.780857768006,202.479743695991,0.131478735985465
162.970036138733,202.477968453392,0.133708944339048
163.130809783881,202.476195596863,0.135934005941376
163.266021505963,202.474425124758,0.138152980540177
163.378255980847,202.472657035412,0.140364480244547
163.46983097466,202.470891327144,0.142566666608143
163.542793508212,202.469127998252,0.144757250611863
163.59892070962,202.467367047016,0.146933495643066
163.639725032246,202.465608471698,0.149092223540554
163.666463460876,202.463852270539,0.151229823744146
163.680150285193,202.46209844176,0.153342265555419
163.681572986436,202.460346983564,0.155425113482685
163.67131075982,202.458597894129,0.157473545609429
163.649755180564,202.456851171618,0.159482374891995
163.617132514023,202.455106814168,0.161446073260112
163.573527169968,202.453364819896,0.163358798363779
163.518905807683,202.451625186898,0.165214422782649
163.453141613096,202.449887913247,0.167006565490266
163.376038291964,202.448152996991,0.168728625345571
163.287353353791,202.446420436159,0.170373816368493
163.18682029837,202.444690228751,0.171935204545329
163.074169358454,202.442962372748,0.17340574590297
162.949146496035,202.441236866103,0.174778325588697
162.811530394729,202.439513706745,0.176045797693745
162.661147236308,202.437792892579,0.177201025563546
162.497883095913,202.43607442148,0.178236922344773
162.321693838305,202.434358291302,0.179146491528296
162.132612446744,202.432644499869,0.179922867257354
161.930753765667,202.430933044977,0.180559354181093
161.716316686816,202.429223924398,0.18104946664486
161.489583853797,202.427517135872,0.181386967020137
161.250919001093,202.425812677113,0.181565902988503
161.000762079552,202.424110545804,0.181580643605525
160.739622351974,202.422410739599,0.181425913981773
160.468069670302,202.420713256123,0.181096828429076
160.186724170818,202.419018092968,0.180588921930624
159.896244645563,202.417325247698,0.179898179803286
159.597315865863,202.415634717841,0.179021065429741
159.290635146103,202.413946500897,0.1779545459465
158.976898441605,202.41226059433,0.176696115782082
158.65678627349,202.410576995574,0.175243817947565
158.330949766705,202.408895702025,0.173596262989884
157.999997076409,202.40721671105,0.17175264552668
157.664480464032,202.405540019975,0.16971275829034
157.324884268238,202.403865626095,0.167477003618169
156.981613997603,202.402193526665,0.165046402335426
156.634986750518,202.400523718908,0.162422599988235
156.285223143143,202.398856200005,0.159607870394181
155.932440898279,202.397190967102,0.156605116489653
155.576650217848,202.395528017305,0.153417868464636
155.217751030432,202.39386734768,0.150050279187629
154.855532174745,202.392208955255,0.14650711693569
154.48967255062,202.390552837018,0.142793755457173
154.119744241502,202.388898989913,0.13891616140745
153.745217585857,202.387247410846,0.134880879210572
