Wav_id,H_MaxP,A_MaxP,H_Max,A_Max,AUO_Left_H_70,AUO_Right_H_50,AUO_Right_H_60,AUO_Right_H_70,AUO_Left_A_70,AUO_Right_A_50,AUO_Right_A_60,AUO_Right_A_70,W_Left_H_70,W_Right_H_50,W_Right_H_60,W_Right_H_70,W_Left_A_70,W_Right_A_50,W_Right_A_60,W_Right_A_70,Mean_beat_highcP,Mean_beat_lowcP,Mean_beat_medcP,Mean_beat_Slope_until_50,Mean_beat_Slope_until_70
23,74.9478232331003,75.6787515314081,5.90919252174931,2.40937668767215,2.40218344664276,6.87603983059904,4.41644044500305,2.49167639378891,1.90355717166835,2.76692894756981,1.81765354187536,0.92705254726168,13.8876376678485,27.0443470373892,22.6587772475423,17.5422791593876,10.9639244746172,11.694852772925,8.77113957969378,6.57835468477033,0.255029717295384,0.42930382822102,0.48175240339851,17.952648766328,18.936167304538
24,104.952721758114,102.722587274775,2.94286987299645,1.4999773396015,3.18821968374815,5.80389208451627,3.83723386105193,2.22976703008502,2.44624809899678,6.22433413412507,4.08746964942403,2.36260244841587,15.6109413833786,22.301344833398,18.9561431083883,15.6109413833786,13.3808069000388,22.301344833398,18.9561431083883,15.6109413833786,0.426105122660648,0.567677543482282,0.482926607891761,12.5989674661824,13.1569375484163
25,108.480939915981,102.323213400198,2.90593690432221,1.40388048838833,3.03092587138237,6.70782927789309,4.69172702839264,2.64289325793373,2.13304386820473,7.25765765636593,4.58912372624753,2.86223626938723,15.8341538977281,24.6309060631326,21.1122051969708,16.7138291142686,11.4357778150259,26.3902564962135,21.9918804135113,18.4731795473494,0.370570719321407,0.586202811588529,0.468003755085535,13.0977041830696,14.1422930253579
26,89.7775107316851,90.6904859114391,3.55803915591679,1.81451037309233,2.20671182445544,4.57128953211521,2.73189068704677,1.56974921882389,1.87782597933169,3.82287163795209,2.73972992030898,1.7938838014774,11.868677336801,17.3465284153245,13.6946276963088,10.9557021570471,10.9557021570471,14.6076028760627,12.7816525165549,10.955702157047,0.445282115748981,0.510273788680676,0.478936558461921,11.6288298892724,12.6176637209637
27,88.0915835856081,88.0915835856081,3.93813566502751,1.92306488610348,2.64365124825977,9.43561311091128,6.76005128052366,4.3517285448197,2.49531477948519,8.02191707965012,5.49562508049427,3.48942391695897,13.3249382123323,28.0525014996469,23.8446262746999,21.0393761247352,12.6236256748411,23.8446262746999,21.0393761247352,18.9354385122617,0.3964784225307,0.49151580445473,0.441120042901015,13.5298871050824,14.4985018993956
28,147.971479566754,146.635038418362,3.13456685942022,1.33598844152492,7.81239258697678,6.50836806777697,3.92817027455026,2.56052557911732,8.37826622479505,3.73009788502416,2.21340445726226,1.40011070540135,48.1118813421353,24.0559406710677,20.0466172258897,17.3737349291044,48.1118813421353,18.7101760774971,14.7008526323191,10.6915291871412,0.383809491602024,0.552618199845841,0.36385678462286,11.4424162400458,13.0903866178344
29,146.618871821048,141.268732633416,3.2814363409815,1.41723794414641,9.60493906836277,6.00629915031334,4.1945693757352,2.74878041879766,5.70448046685018,5.15414009944642,3.65664910143723,1.76331173637503,45.4761830948734,22.7380915474367,20.0630219536206,17.3879523598045,38.7885091103331,22.7380915474367,18.7254871567126,12.0378131721724,0.355400671041374,0.547971890320326,0.352387083521526,14.2501144073326,16.1916560112254
30,122.995643001131,109.104285861795,3.86289877715926,1.46721201195466,6.27246125804369,7.09035006487434,4.80943586996258,2.76799553921906,2.18898714540081,9.15923053468139,5.99415114681251,4.00077413886146,26.5198636296416,26.5198636296415,22.7313116825499,18.9427597354583,12.6285064903055,35.3598181728554,31.5712662257638,27.7827142786721,0.419091220888541,0.498314665555091,0.404440819655788,11.0369987249333,12.7687985402511
31,98.2414937215811,97.0843483042588,3.40660140633089,1.18838156752294,2.26579940298225,8.57582174418411,5.86330783657926,3.11400360835077,2.07700479045229,5.44861632189016,3.66222331611948,2.20681986941713,12.7285995905454,32.4000716850247,24.3000537637685,20.8286175118016,11.5714541732231,24.3000537637685,21.9857629291239,17.3571812598347,0.332919204625737,0.462979958259016,0.486215263113747,14.3461855176776,16.18815844897
32,90.1048518684885,77.4627509689754,1.83966984713962,0.826332997600647,4.68748724608403,6.19639715152959,4.09467447785121,2.49073698697087,1.75915811393935,7.61868206303975,4.68132427943672,2.52797379643639,21.6721729705939,25.2842017990262,21.6721729705939,16.2541297279454,9.0300720710808,31.6052522487827,26.1872090061343,21.6721729705939,0.371637582453677,0.560451527883767,0.371266766565445,14.1632394629097,15.0757032556424
33,87.2264008462996,81.5327162339003,1.87616750765795,0.773069138668176,3.48092702067712,7.09619253203144,4.53509558288535,2.33166025163047,1.94019982486531,7.20556629874044,4.48990050178039,2.54744374143904,16.267670321141,30.9085736101679,26.8416560298826,14.6409032890269,9.76060219268459,33.348724158339,20.3345879014262,16.267670321141,0.379904667112016,0.495050652634404,0.410652541609772,13.8994771027088,15.3556234752431
34,77.2599004920783,74.4777172739376,2.71062700172329,0.864392831636214,2.76964516515822,10.162107021102,6.99038602327401,4.03994844698802,1.71636964497235,8.96527174226481,6.37188159030695,4.0493582224895,12.9835216846567,38.95056505397,26.8944377753602,22.2574657451257,9.27394406046905,27.8218321814071,25.0396489632664,22.2574657451257,0.340782410702135,0.423261348101918,0.422084124975052,13.6079987102811,14.6654711830655
35,118.834028760643,83.3137783685612,4.09506320848263,1.9604902371995,12.8918505353196,13.5857232540505,9.37339375581765,6.9294798817128,3.25813171721444,18.28612649266,11.4358723173353,6.557877140029,51.3070283441181,40.7825097094272,36.8358152214181,34.2046855627454,18.4179076107091,72.3560656134999,64.4626766374817,47.360333856109,0.354549891537988,0.468322149351439,0.329490439421982,13.5928897328711,16.2471002350279
36,86.0760160658036,84.6594150505387,4.54332868674045,1.86201187384962,2.79146441268804,14.2592657217064,10.9721702053509,6.03503720891367,3.07261870047897,8.79274514126587,5.45070277983051,3.21838949231303,16.9992121831793,50.997636549538,49.581035534273,46.7478335037431,18.4158131984443,50.997636549538,48.1644345190081,22.6656162442391,0.391270987782674,0.454356978064275,0.462238530412175,16.3785162463672,19.4498942354027
37,86.1037812206356,80.607077874178,4.75564591048275,1.98536600177475,3.71953053421708,6.05304136141024,4.02874226298839,2.3659006702845,2.61754800834175,7.57701197025462,5.32295094354322,3.19076961398792,18.0605967097892,23.5573000562467,19.6310833802056,14.9196233689563,13.3491366985398,25.9130300618714,21.9868133858303,18.0605967097892,0.360729888153659,0.501106832372107,0.398106484489097,23.7725940351607,22.3325177397713
38,86.0680590696939,78.4630923524443,3.94250781569874,1.57918504106474,3.79055490751059,6.061631930634,4.01862598372837,2.35263994487621,2.41060911147993,9.39532053596059,6.47768533202133,4.06968473961608,18.6667364877943,24.8889819837258,22.1235395410896,15.9012940451581,11.7531303812038,33.8766699222934,28.345785037021,20.7408183197715,0.531322397991834,0.499157716139803,0.36197283320687,20.3655097078542,20.861354850089
39,77.431899025847,75.4260167291859,5.01987254112514,2.06414679813679,2.40395907380627,7.11005853048532,4.56654875404367,2.46258559149909,2.06383192117846,5.54906413546125,3.88098226099098,2.01839429518315,13.0382349282976,34.09999904324,24.0705875599341,17.04999952162,11.0323526316365,21.0617641149423,18.0529406699506,14.0411760766282,0.322229283414721,0.454627723826077,0.402011718299059,19.9989794071082,20.4738306650916
40,80.9856504069038,77.8348526803304,6.18027043701694,2.5470406156205,2.6740951207727,7.36208359983116,5.02306230558856,3.1784083686976,2.31267159691152,6.62156028942917,4.34373338892869,2.72268102740679,14.17858976958,23.6309829493001,21.2678846543701,18.9047863594401,11.81549147465,25.2063818125868,22.0555840860134,17.3293874961534,0.369066022511859,0.43337759024017,0.406448698013207,19.418616867451,20.5344758981043
41,84.7091472872901,84.7091472872901,6.76164890834329,2.99995722361407,3.72231343835418,6.80808918471056,4.38939713806427,2.71177939417927,3.8986637978656,6.26026802742002,4.30449235360571,2.552132817129,19.6168555890742,26.8441181745226,21.6817877563452,17.5519234218033,18.5843895054387,21.6817877563452,18.5843895054387,15.4869912545323,0.264929020797931,0.410787362442892,0.388060040436825,19.5424543175159,20.5138367315914
42,82.0945324460266,82.0945324460266,6.96932045667954,3.0569907958581,2.32875656428234,9.83401571750206,6.68046554024825,3.92318185432277,2.33501842009453,7.2871960514121,4.60192748172178,2.41201848146545,12.7522534127315,37.0974644734006,30.141689884638,23.1859152958754,12.7522534127315,30.141689884638,24.3452110606692,19.7080280014941,0.327458264854316,0.450458739458721,0.398232918969687,18.6231582874052,20.7479285621622
43,81.0821890510918,81.9152011461202,6.57587815590809,2.670225688443,2.52140455641142,6.64301296208735,4.28728787568509,2.57057044218588,2.16827370356726,4.6213642947396,2.80674280088819,1.78516277631377,13.328193520454,26.656387040908,22.4913265657662,17.4932539955959,11.6621693303973,18.3262660906243,13.328193520454,10.8291572353689,0.312039416896759,0.414792214300809,0.403618809795035,18.0443107221007,19.9161874640598
44,79.1992996718263,78.4491430342686,6.84987123236341,2.71182089191123,2.0646995735047,7.15164464912579,4.78638282129647,2.77661722269419,1.70749377877477,4.8071650253522,3.00902847760946,1.72993929404992,12.002506200923,29.2561088647498,21.7545424891729,17.2536026638268,9.75203628824993,19.5040725764999,16.5034460262691,12.7526628384807,0.291325327922493,0.422682783968939,0.439891419116352,18.5726351351351,20.6895161290323
45,116.944766424687,93.5806588538788,4.56201072490539,2.33846070872998,9.12205266403435,17.5420581631761,12.2279804933855,7.57849385156548,3.38377423344553,16.2794424148807,10.7484190383401,6.34118256562221,39.3500759087291,55.3360442466503,47.9579050137636,40.5797657808769,18.4453480822168,62.714183479537,52.8766645023548,41.8094556530247,0.252975208083607,0.495189807530349,0.374845297834827,16.7582115867617,19.3116789280624
46,92.613987595781,90.1253632974852,4.62541130270353,2.54533426172464,3.44709758787103,29.5869428138594,21.7522681679626,14.9237507107321,2.48714842150612,13.8376861016872,8.43907921954442,4.44559430816902,17.4203700880708,78.3916653963186,72.170104650579,67.1928560539874,13.6874336406271,60.9712953082478,44.7952373693249,37.3293644744374,0.279653039167154,0.4705598150189,0.476642645216905,18.9446244568688,21.9517565536709
47,114.344320624771,88.0906469772793,4.95521921885891,2.31415332115227,8.21914137419408,11.7745863637045,7.97595259230315,4.75703318341665,2.86368426551685,17.2047774753483,12.0147856626826,6.97995956278969,37.9219730463768,42.2975853209587,35.0048981966555,27.7122110723523,14.5853742486065,58.3414969944258,52.5073472949832,45.21466017068,0.358306395604942,0.525847168016535,0.375457401306758,13.0699268492013,14.2867250024814
48,106.844552970442,84.661400746101,4.54183047953317,2.16666572021016,6.77268263724475,11.1466385740713,7.48668097954871,4.47246991915266,2.05938529425831,15.5384782441205,10.4103027574747,6.59986974107324,32.0423309907152,35.7395230281054,30.8099336449185,27.1127416075282,11.0915761121707,52.9930858692598,48.0634964860728,41.9015097570891,0.377756535059989,0.558139271537105,0.405341297653105,13.489882495114,15.0728122790657
49,104.391735800118,88.354564777707,5.48528138504196,2.46641076098791,6.19799078749991,8.99418191869436,5.42291393478767,3.18987667158559,3.68891106725456,12.2788113458092,8.31827703967193,5.2331056981708,30.61641740642,34.9901913216228,27.7005681296181,21.8688695760143,17.4950956608114,43.7377391520286,37.9060405984248,32.0743420448209,0.321743605333699,0.488328799192749,0.361261175298039,11.4736029159333,13.0163198386474
50,105.840545813454,90.8862185716405,5.91190642605637,2.72124779841878,6.59081723285368,10.505320999558,7.67271522195484,4.74964469900127,2.46819095786807,12.6648088047224,9.02963874443245,5.58717360514682,28.4132217594454,38.8812508287147,32.8995199319894,26.9177890352641,13.458894517632,44.8629817254401,40.3766835528961,34.3949526561707,0.301548581188647,0.507054465357746,0.389073542089678,13.4408620160065,15.0522346834272
51,106.571042358183,82.1360169911841,3.36786086277381,1.53333676749738,7.44524985745329,9.70690058112745,6.29504110689714,3.78437937533212,2.41670159005575,14.6400824597859,10.3058556940209,6.19586900720576,35.0589494396074,37.1837342541291,31.8717722178249,26.5598101815208,12.74870888713,50.9948355485199,42.4956962904333,35.0589494396074,0.335077830656443,0.527632601488375,0.359710529865265,11.8374273391304,13.607280471028
52,107.39062137136,84.6339429408228,3.67322008662103,1.75836926990472,7.96092665383061,10.6337694921071,7.4026369844961,4.58503013052846,2.70701254910702,14.2621292110847,9.35471920411469,5.84259264381427,34.6297280464702,37.5979904504534,31.6614656424871,24.735520033193,13.8518912185881,54.4181440730247,40.5662528544366,33.6403072451425,0.290674247018688,0.511520108919204,0.371248445634664,14.0481260647359,16.0269551133734
53,106.104613048479,88.4484519620065,5.74828133925998,2.41883706895738,7.36494112708352,10.4727738302792,8.04570324947844,4.67514933028502,1.97513869546455,12.1856030750807,7.44975210974994,4.19950613759918,29.8796572232617,36.6704884103666,33.9541559355247,28.5214909858407,10.8653298993679,55.6848157342604,51.6103170219975,32.5959896981037,0.340594296025389,0.496872979984362,0.376970673866619,20.6845735785953,20.5300829875519
54,106.95869390429,83.1842347179108,5.54481298703408,2.29462655396043,8.12059312156831,11.1114393789221,8.14597970352044,5.47132669377902,1.71124467663971,13.3490419773639,8.64106186748613,4.92329338311533,33.6804838473705,33.6804838473705,29.7180739829739,26.7462665846765,9.90602466099131,51.5113282371548,47.5489183727583,39.6240986439652,0.33695049094075,0.508410303567097,0.354229155820118,19.1476393188854,20.4815198107629
55,110.488257556457,91.8084297276498,6.57307401683778,2.59186337740479,6.93512124511449,9.33181518343876,6.78568191305064,3.90373676526047,2.08955330473348,11.7304331244122,8.12250559327406,4.35173989944284,30.688288575898,36.0253822412716,32.0225619922414,24.0169214941811,12.0084607470905,45.3652961556753,40.0282024903018,33.3568354085848,0.304293230989625,0.489959123591765,0.349160885268148,19.3957011643592,20.3275944344817
56,101.717831939789,87.1414379292777,6.70522603626349,2.62277066875864,5.81631584681676,10.9831941545773,7.22098288084592,4.80096058092963,2.15974927315116,11.4887345204594,7.87404244223646,4.52250343528426,26.02927501877,37.4821560270288,32.2763010232748,28.1116170202716,11.4528810082588,44.7703530322844,39.5644980285304,30.1939590217732,0.347122475550132,0.478148789834188,0.388182998088778,18.9753608914474,20.533167965348
57,74.2733388191796,67.5661486787605,3.5507062118582,1.31909634467697,3.82228030056146,9.75907802805013,6.67958704270519,3.86628597379148,1.58773714659953,8.64958088338992,5.60160588592993,3.2342459563563,17.8858403744507,35.026437399966,31.3002206552887,24.5930305148697,8.94292018722535,35.026437399966,29.8097339574178,21.6120571191279,0.332281327860857,0.431619059503661,0.391519972796429,23.1488913755825,26.2538428967596
58,89.4524123208681,87.4899338743462,4.4951278612834,1.61422203547869,2.40322704120907,9.69959856461627,6.13658748197757,3.60384020812799,1.96108883094959,6.50122908890302,4.07516315564609,2.50110607684347,11.7748706791315,31.3996551443505,25.5122198047848,22.5685021350019,9.81239223260955,25.5122198047848,22.5685021350019,19.6247844652191,0.287775266385845,0.484871162665515,0.429251556918995,18.9776738386662,20.1783427139582
59,99.3883920319819,100.200529615689,4.65536222515528,1.4459030708054,2.52436009813873,3.35284778579973,1.95185651360377,1.10697494880235,3.48588788459044,2.50429959741886,1.58000195616586,0.922105720119539,14.6184765067341,16.242751674149,9.74565100448942,7.30923825336707,17.0548892578565,10.5577885881969,8.12137583707451,6.49710066965962,0.315564245620802,0.476404445274276,0.48396761621753,18.632886426003,20.8187332312275
60,101.471998059596,93.9543185520923,4.79487083409999,1.5340105419405,3.71181974852304,13.2474199214046,8.45544781335537,5.54153092583756,2.04029750423137,9.44223070037202,5.63834482331632,2.89273751614541,18.7941987687587,47.6119702141887,38.8413441221013,35.0825043683496,11.2765192612552,43.853130460437,31.3236646145979,26.3118782762622,0.331415696373758,0.512700051862312,0.392100925003546,11.2822160591533,13.0491696677619
61,101.06530803475,97.8096188149158,5.08291673313763,1.59919636587963,3.61969661688437,11.5883279348758,8.08532768629841,5.03086126673583,2.89856269634714,7.60374765880136,5.32380237192906,2.47602229520472,18.4489055790597,41.2387301178982,32.5568921983407,26.0455137586725,15.1932163592256,30.3864327184513,28.2159732385619,24.9602840187279,0.335983885899004,0.505508119631135,0.456499801657165,13.043196872619,14.9333643426085
62,92.8813609744053,91.409646347699,4.44712110657929,1.16542000041934,2.52146855313065,11.6434032874344,7.75422368453509,5.10002197496858,1.71562120189974,9.16163118756612,5.24124343552926,3.17691184400513,13.2454316403568,47.0948680546021,44.1514388011895,39.7362949210705,10.3020023869442,45.6231534278958,33.8494364142453,26.4908632807137,0.304104618326064,0.433288578373578,0.447581956233133,10.9803595206391,12.6264126868392
63,95.1847096541786,95.1847096541786,5.07712039590368,1.43539151722586,2.46621757474388,11.7627693945997,7.10114611001478,4.78887356516646,2.3680400152496,7.54916315071127,4.89117147248343,1.62287076372843,14.5166775606792,42.4333651773699,39.083362663367,36.8500276540317,13.4000100560116,39.083362663367,32.3833576353612,21.2166825886849,0.377454797421971,0.443935960024844,0.45700198548661,13.9925056561086,15.4135514018692
64,72.9466766730462,72.9466766730462,4.02598153770947,1.89662251084986,2.51038968743077,8.74578857106877,5.80130847945795,3.36450522097378,2.05039091469799,4.07545965666143,2.42694040011369,1.20180203480037,12.9987356508621,32.9967904983423,29.9970822712203,25.9974713017242,12.9987356508621,19.9980548474802,12.9987356508621,8.99912468136608,0.31920977889606,0.419350089789019,0.521461910366944,14.5133523945035,17.0387878402469
